ID;Active (0/1);Name *;Categories (x,y,z...);Price tax excluded or Price tax included;Tax rules ID;Wholesale price;On sale (0/1);Discount amount;Discount percent;Discount from (yyyy-mm-dd);Discount to (yyyy-mm-dd);Reference #;Supplier reference #;Supplier;Manufacturer;EAN13;UPC;Ecotax;Width;Height;Depth;Weight;Quantity;Minimal quantity;Visibility;Additional shipping cost;Unity;Unit price;Short description;Description;Tags (x,y,z...);Meta title;Meta keywords;Meta description;URL rewritten;Text when in stock;Text when backorder allowed;Available for order (0 = No, 1 = Yes);Product available date;Product creation date;Show price (0 = No, 1 = Yes);Image URLs (x,y,z...);Delete existing images (0 = No, 1 = Yes);Feature(Name:Value:Position);Available online only (0 = No, 1 = Yes);Condition;Customizable (0 = No, 1 = Yes);Uploadable files (0 = No, 1 = Yes);Text fields (0 = No, 1 = Yes);Out of stock;ID / Name of shop;Advanced stock management;Depends On Stock;Warehouse;Default shop
626;1;Hydra Foundation Standard 02B-Fair Beige;10;9.9;;;;;;;;dm_626;;Deborah Milano;Deborah Milano;8009518191950;;;;;;0;10;;;;;;"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/c2b521fd-c-Hydra-Face-Perfect-Foundation.jpg;;;;;;;;;;;;;Sale
627;1;Hydra Foundation Standard 03B-Medium Beige;10;9.9;;;;;;;;dm_627;;Deborah Milano;Deborah Milano;8009518191974;;;;;;0;10;;;;;;"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/c2b521fd-c-Hydra-Face-Perfect-Foundation.jpg;;;;;;;;;;;;;Sale
628;1;Hydra Foundation Standard 04B Deep Beige;10;9.9;;;;;;;;dm_628;;Deborah Milano;Deborah Milano;8009518196450;;;;;;0;10;;;;;;"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";"Foundation enriched with ingredients selected specifically for their moisturisingantioxidant and revitalising properties 
";;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/c2b521fd-c-Hydra-Face-Perfect-Foundation.jpg;;;;;;;;;;;;;Sale
629;1;Face Perfect Primer- Mattifying Standard No Colour;10;8.9;;;;;;;;dm_629;;Deborah Milano;Deborah Milano;8009518198317;;;;;;0;10;;;;;;This shinedefeating makeup primer nbsp formulated especially for the Tzone Applied under foundation or used on its own it helps keep skin smooth eventoned and lastingly matt;This shinedefeating makeup primer nbsp formulated especially for the Tzone Applied under foundation or used on its own it helps keep skin smooth eventoned and lastingly matt;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/5ab2ef6c-e-FACE-PERFECT-PRIMER-MATTIFYING.jpg;;;;;;;;;;;;;Sale
630;1;Color Correcting Face Primer - Anti Redness Standard Green;10;8.9;;;;;;;;dm_630;;Deborah Milano;Deborah Milano;8009518198331;;;;;;0;10;;;;;;Antiredness Primer calms and neutralises reddening acne and rosacea leaving the complexion visibly smooth and even;Antiredness Primer calms and neutralises reddening acne and rosacea leaving the complexion visibly smooth and even;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/05e5fac3-a-COLOR-CORRECTING-FACE-PRIMER-G.jpg;;;;;;;;;;;;;Sale
631;1;Color Corrective Face Primer - Brightening Standard Lilac;10;8.9;;;;;;;;dm_631;;Deborah Milano;Deborah Milano;8009518198355;;;;;;0;10;;;;;;A primer to illuminate lacklustre skin formulated for olive complexions Neutralises dullness and leaves the complexion visibly luminous smooth and even;A primer to illuminate lacklustre skin formulated for olive complexions Neutralises dullness and leaves the complexion visibly luminous smooth and even;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/acfcef37-f-COLOR-CORRECTING-FACE-PRIMER-V.jpg;;;;;;;;;;;;;Sale
634;1;24 ore Duo Concealer Standard 01 Beige;10;7.9;;;;;;;;dm_634;;Deborah Milano;Deborah Milano;8009518199000;;;;;;0;10;;;;;;A twoinone eye and lip contour concealer to disguise blemishes and imperfections Glides on effortlessly and coats skin with a comfortably lightweight longlasting film;A twoinone eye and lip contour concealer to disguise blemishes and imperfections Glides on effortlessly and coats skin with a comfortably lightweight longlasting film;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/e4749481-5-24ORE-DUO-CONCEALER-N02.jpg;;;;;;;;;;;;;Sale
635;1;24 ore Duo Concealer Standard 02 Rose;10;7.9;;;;;;;;dm_635;;Deborah Milano;Deborah Milano;8009518199024;;;;;;0;10;;;;;;A twoinone eye and lip contour concealer to disguise blemishes and imperfections Glides on effortlessly and coats skin with a comfortably lightweight longlasting film;A twoinone eye and lip contour concealer to disguise blemishes and imperfections Glides on effortlessly and coats skin with a comfortably lightweight longlasting film;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/e4749481-5-24ORE-DUO-CONCEALER-N02.jpg;;;;;;;;;;;;;Sale
641;1;Jumbo Eyebrow Pencil 2 in 1 Standard 01 Light Brown;10;7.9;;;;;;;;dm_641;;Deborah Milano;Deborah Milano;8009518198768;;;;;;0;10;;;;;;A 2in1 jumbo eyebrow pencil to sculpt the eyebrows and illuminate the arch Easy to use;A 2in1 jumbo eyebrow pencil to sculpt the eyebrows and illuminate the arch Easy to use;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d38f9a5d-5-EYEBROW-PERFECT-2IN1-EYEBROW-P.jpg;;;;;;;;;;;;;Sale
642;1;Jumbo Eyebrow Pencil 2 in 1 Standard 03 Dark Brown;10;7.9;;;;;;;;dm_642;;Deborah Milano;Deborah Milano;8009518198782;;;;;;0;10;;;;;;A 2in1 jumbo eyebrow pencil to sculpt the eyebrows and illuminate the arch Easy to use;A 2in1 jumbo eyebrow pencil to sculpt the eyebrows and illuminate the arch Easy to use;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/d38f9a5d-5-EYEBROW-PERFECT-2IN1-EYEBROW-P.jpg;;;;;;;;;;;;;Sale
643;1;Eyebrow Perfect Kit Standard Brown;10;10.5;;;;;;;;dm_643;;Deborah Milano;Deborah Milano;8009518198805;;;;;;0;10;;;;;;Eyebrows are the latest accessory this nbsp a super handy kit with everything you need for flawless grooming;Eyebrows are the latest accessory this nbsp a super handy kit with everything you need for flawless grooming;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4a54ef6a-4-Eyebrow-perfect-kit.jpg;;;;;;;;;;;;;Sale
646;1;Eye Perfect Primer Pencil Standard No Colour;10;7.5;;;;;;;;dm_646;;Deborah Milano;Deborah Milano;8009518198522;;;;;;0;10;;;;;;Eye make up primer enriched with antiageing ingredients to enhance and set eye makeup so that it stays fresh looking all day long and well into the night;Eye make up primer enriched with antiageing ingredients to enhance and set eye makeup so that it stays fresh looking all day long and well into the night;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/3ef2df3e-5-EYE-PERFECT-PRIMER-PENCIL.jpg;;;;;;;;;;;;;Sale
647;1;Gel Effect Nail Enamel Standard 01 Pink Pulse;10;5.6;;;;;;;;dm_647;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
648;1;Gel Effect Nail Enamel Standard 02 Nude Lingerie;10;5.6;;;;;;;;dm_648;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
649;1;Gel Effect Nail Enamel Standard 03 Nude Caramel;10;5.6;;;;;;;;dm_649;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
650;1;Gel Effect Nail Enamel Standard 04 Choconude;10;5.6;;;;;;;;dm_650;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
652;1;Gel Effect Nail Enamel Standard 05 Coppery Fever;10;5.6;;;;;;;;dm_652;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
653;1;Gel Effect Nail Enamel Standard 06 Red Boudoir;10;5.6;;;;;;;;dm_653;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
654;1;Gel Effect Nail Enamel Standard 07 My Red;10;5.6;;;;;;;;dm_654;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
656;1;Gel Effect Nail Enamel Standard 09 Red Pusher;10;5.6;;;;;;;;dm_656;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
657;1;Gel Effect Nail Enamel Standard 10 Coral Flash;10;5.6;;;;;;;;dm_657;;Deborah Milano;Deborah Milano;;;;;;;0;10;;;;;;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;Formulated for rich full even colour and a dazzlingly glossy finish the product provides perfect coverage and a volumising gel like surface without using UV light With a beautifully fluid consistency and a maxisized brush the varnish floats on over nails concealing any imperfections and forming a supersupple film over the nail surface Results A pictureperfect highgloss manicure that can be achieved effortlessly from the comfort of home;;;;;;;;;;;;http://www.deborahmilano.co.uk/upload/siteimages/Product/4533927c-5-7.jpg;;;;;;;;;;;;;Sale
